fileName,emotion,level,valence,arousal
1018_DFA_ANG_XX.mp4,A,53.375,-1.0,0.9
1018_WSI_ANG_XX.mp4,A,71.7,-1.0,0.9
1078_DFA_SAD_XX.mp4,N,53.4444444444444,0.0,0.5
1088_TIE_ANG_XX.mp4,D,52.8888888888889,-0.9,0.5
1049_IEO_ANG_LO.mp4,N,45.8,0.0,0.5
1083_MTI_ANG_XX.mp4,N,67.0,0.0,0.5
1068_IWL_HAP_XX.mp4,H:N,58.125,0.0,0.5
1050_IOM_DIS_XX.mp4,N,69.3333333333333,0.0,0.5
1008_IEO_FEA_MD.mp4,N,51.8888888888889,0.0,0.5
1045_IOM_DIS_XX.mp4,S,62.2222222222222,-1.0,0.3
1049_IWL_FEA_XX.mp4,S,40.0,-1.0,0.3
1043_ITS_NEU_XX.mp4,N,46.3333333333333,0.0,0.5
1018_TAI_SAD_XX.mp4,N,62.6,0.0,0.5
1056_ITS_NEU_XX.mp4,N,64.7777777777778,0.0,0.5
1029_IEO_HAP_MD.mp4,A,70.5,-1.0,0.9
1001_ITS_ANG_XX.mp4,D,54.4,-0.9,0.5
1014_ITS_ANG_XX.mp4,A,46.7,-1.0,0.9
1019_IEO_FEA_HI.mp4,F,60.2222222222222,-0.8,0.8
1029_TSI_SAD_XX.mp4,F,41.0,-0.8,0.8
1038_IEO_HAP_HI.mp4,H,87.3333333333333,1.0,0.8
1061_ITS_SAD_XX.mp4,N,58.2222222222222,0.0,0.5
1074_ITS_SAD_XX.mp4,N,39.6,0.0,0.5
1078_TAI_ANG_XX.mp4,A,64.6666666666667,-1.0,0.9
1049_TSI_ANG_XX.mp4,F,57.6666666666667,-0.8,0.8
1066_ITS_FEA_XX.mp4,N,50.1111111111111,0.0,0.5
1079_IWL_NEU_XX.mp4,N,67.8888888888889,0.0,0.5
1073_ITS_FEA_XX.mp4,F,49.4444444444444,-0.8,0.8
1047_ITS_HAP_XX.mp4,D:N,50.2,0.0,0.5
1052_ITS_HAP_XX.mp4,H,67.625,1.0,0.8
1077_MTI_DIS_XX.mp4,N,52.1,0.0,0.5
1062_MTI_DIS_XX.mp4,N,53.2,0.0,0.5
1069_MTI_ANG_XX.mp4,A,72.4444444444444,-1.0,0.9
1060_IEO_DIS_HI.mp4,N,53.375,0.0,0.5
1075_IEO_DIS_HI.mp4,N,68.0,0.0,0.5
1025_IWL_DIS_XX.mp4,N,51.0,0.0,0.5
1008_IOM_HAP_XX.mp4,N,81.7,0.0,0.5
1030_IWL_DIS_XX.mp4,D:N,58.0,0.0,0.5
1071_IEO_DIS_MD.mp4,D:N,47.375,0.0,0.5
1064_IEO_DIS_MD.mp4,D,58.8888888888889,-0.9,0.5
1029_IOM_FEA_XX.mp4,F,54.7,-0.8,0.8
1082_IWL_HAP_XX.mp4,H,54.5555555555556,1.0,0.8
1042_TSI_DIS_XX.mp4,D:N,48.625,0.0,0.5
1057_TSI_DIS_XX.mp4,N,67.8571428571429,0.0,0.5
1073_TAI_DIS_XX.mp4,D:N,49.7777777777778,0.0,0.5
1066_TAI_DIS_XX.mp4,D,59.8,-0.9,0.5
1087_TAI_ANG_XX.mp4,N,44.8888888888889,0.0,0.5
1019_IOM_NEU_XX.mp4,N,67.7,0.0,0.5
1086_IWL_NEU_XX.mp4,N,63.0,0.0,0.5
1090_IEO_ANG_MD.mp4,A,67.1111111111111,-1.0,0.9
1085_IEO_ANG_MD.mp4,A,59.5,-1.0,0.9
1081_IEO_ANG_HI.mp4,A,73.8,-1.0,0.9
1088_MTI_DIS_XX.mp4,N,61.7777777777778,0.0,0.5
1064_ITH_ANG_XX.mp4,A:D,70.9,0.0,0.5
1071_ITH_ANG_XX.mp4,N,69.2,0.0,0.5
1042_IEO_DIS_LO.mp4,N,50.2222222222222,0.0,0.5
1057_IEO_DIS_LO.mp4,N,53.2,0.0,0.5
1080_WSI_FEA_XX.mp4,D:S,57.5,0.0,0.5
1018_IWW_HAP_XX.mp4,N,44.25,0.0,0.5
1026_ITH_NEU_XX.mp4,N,62.7,0.0,0.5
1039_IWW_FEA_XX.mp4,F,63.5,-0.8,0.8
1033_ITH_NEU_XX.mp4,N,66.4,0.0,0.5
1031_TIE_HAP_XX.mp4,N,55.6,0.0,0.5
1024_TIE_HAP_XX.mp4,N,60.3333333333333,0.0,0.5
1010_TIE_FEA_XX.mp4,A:F,61.4,0.0,0.5
1005_TIE_FEA_XX.mp4,A,57.7777777777778,-1.0,0.9
1087_WSI_SAD_XX.mp4,N,54.3333333333333,0.0,0.5
1083_TIE_DIS_XX.mp4,D:N:S,49.875,0.0,0.5
1017_TIE_SAD_XX.mp4,N,48.125,0.0,0.5
1006_WSI_DIS_XX.mp4,N,62.0,0.0,0.5
1002_TIE_SAD_XX.mp4,F:S,52.5,0.0,0.5
1013_WSI_DIS_XX.mp4,D,62.3,-0.9,0.5
1009_IWW_NEU_XX.mp4,N,76.5555555555556,0.0,0.5
1003_ITH_FEA_XX.mp4,S,65.5,-1.0,0.3
1016_ITH_FEA_XX.mp4,F,62.7,-0.8,0.8
1013_DFA_DIS_XX.mp4,D,61.1111111111111,-0.9,0.5
1022_ITH_HAP_XX.mp4,N,67.8181818181818,0.0,0.5
1037_ITH_HAP_XX.mp4,H,56.1,1.0,0.8
