fileName,valence,arousal,valence_pred,arousal_pred
1082_ITH_SAD_XX.mp4,0.0779,0.0779,-0.0024793289052394206,0.134402372260231
1084_IEO_NEU_XX.mp4,0.0811,0.0811,0.016421632082800036,0.13185683499591414
1091_IEO_NEU_XX.mp4,0.0874,0.0874,0.015711132666480103,0.09709675523809147
1006_DFA_FEA_XX.mp4,0.0,0.0,0.019082445092023247,0.0988973315160461
1030_IEO_ANG_LO.mp4,0.0791,0.0791,-0.07625374416342325,0.14885857840006803
1025_IEO_ANG_LO.mp4,0.0878,0.0878,0.018626700095300652,0.1515360456779342
1013_DFA_FEA_XX.mp4,0.0822,0.0822,-0.016446012863682635,0.11492345080273715
1027_DFA_HAP_XX.mp4,0.0793,0.0793,0.08820632932040419,0.21617299474214996
1016_ITH_DIS_XX.mp4,0.08,0.08,-0.19342894167825858,0.22527420866383474
1003_ITH_DIS_XX.mp4,0.0,0.0,-0.20129571637778895,0.19757686560962823
1032_DFA_HAP_XX.mp4,0.6228,0.4671,0.24703065784394793,0.08984294135324498
1074_WSI_ANG_XX.mp4,-0.5859,0.6696,-0.5766293579197947,0.6373956179030411
1061_WSI_ANG_XX.mp4,-0.5383,0.6152,-0.563186790601523,0.5915134537449531
1090_ITH_FEA_XX.mp4,0.0796,0.0796,-0.037871317518672176,0.10842491987404404
1085_ITH_FEA_XX.mp4,0.0,0.0,-0.020652444600120074,0.11576233241060084
1080_DFA_DIS_XX.mp4,0.069,0.069,-0.1509963862792856,0.19962130240984097
1036_WSI_NEU_XX.mp4,0.0788,0.0788,-0.05184645028708494,0.1692753927856571
1023_WSI_NEU_XX.mp4,0.0699,0.0699,-0.08881673212202565,0.17223386731439214
1001_DFA_SAD_XX.mp4,0.0715,0.0715,0.06620455806847783,0.12548166513335463
1014_DFA_SAD_XX.mp4,0.0738,0.0738,0.04111333149107335,0.1220380462056008
1005_TIE_DIS_XX.mp4,-0.4742,0.271,-0.29529597639186717,0.31749942290295163
1014_WSI_SAD_XX.mp4,0.0678,0.0678,-0.10811096621704344,0.136018988499111
1010_TIE_DIS_XX.mp4,-0.5255,0.6006,-0.20565884651336822,0.21758704247302113
1001_WSI_SAD_XX.mp4,0.0814,0.0814,-0.034198152507092225,0.11126562212294637
1039_IWW_DIS_XX.mp4,-0.547,0.3126,-0.10233025995111125,0.15214732074671605
1023_DFA_NEU_XX.mp4,0.0823,0.0823,0.10861450120044497,0.11793645666366691
1084_TIE_SAD_XX.mp4,0.0,0.0,-0.0035476796464754367,0.09887394701166599
1080_WSI_DIS_XX.mp4,-0.609,0.348,-0.2604975587781159,0.291927249063794
1091_TIE_SAD_XX.mp4,0.0818,0.0818,-0.016200371734121848,0.12281929605161256
1036_DFA_NEU_XX.mp4,0.0841,0.0841,0.06752708191758255,0.09818383687165565
1061_DFA_ANG_XX.mp4,-0.6059,0.6924,-0.4584171525439324,0.5298508368120779
1057_IEO_FEA_LO.mp4,0.0839,0.0839,-0.01734694403286695,0.0966880597537448
1042_IEO_FEA_LO.mp4,0.0,0.0,0.02085200532952176,0.08230402192690199
1074_DFA_ANG_XX.mp4,-0.5849,0.6685,-0.5580739336203475,0.5843156169893207
1076_IEO_HAP_LO.mp4,0.0801,0.0801,0.13353728973043413,0.11873187029321222
1063_IEO_HAP_LO.mp4,0.6628,0.4971,0.19722621109699776,0.13471446841350843
1013_WSI_FEA_XX.mp4,0.0813,0.0813,-0.13444335764702892,0.19511511830326825
1006_WSI_FEA_XX.mp4,-0.452,0.5273,-0.2150207094569217,0.19086877932627708
1032_WSI_HAP_XX.mp4,0.0753,0.0753,0.06999690892263845,0.20813966584208327
1027_WSI_HAP_XX.mp4,-0.5926,0.6772,-0.06908282711523007,0.3450533604218389
1050_IEO_SAD_LO.mp4,0.0834,0.0834,0.11797562251529937,0.08822256003977744
1045_IEO_SAD_LO.mp4,-0.4905,0.1635,-0.10897757718702904,0.107592463241753
1083_TIE_FEA_XX.mp4,0.0781,0.0781,-0.08312208841258081,0.1539712590637437
1014_IWW_NEU_XX.mp4,0.0731,0.0731,-0.12800888906968172,0.23764628266808271
1001_IWW_NEU_XX.mp4,0.0803,0.0803,0.023333718695458756,0.0997860448636534
1056_IWW_ANG_XX.mp4,-0.5468,0.3124,-0.20264891113585073,0.24418870343149016
1043_IWW_ANG_XX.mp4,-0.5468,0.3124,-0.12172030366628782,0.35490236519011686
1028_TIE_NEU_XX.mp4,0.079,0.079,-0.01989673111511522,0.09684505737436651
1088_DFA_FEA_XX.mp4,0.082,0.082,-0.006143318137886988,0.1810404193011265
1079_ITH_ANG_XX.mp4,-0.5927,0.3387,-0.19980863091406956,0.3054953361813381
1031_IWW_FEA_XX.mp4,0.0,0.0,0.027649915749582622,0.05669114533958973
1024_IWW_FEA_XX.mp4,-0.4577,0.5339,-0.12087007526055095,0.3018623495108039
1010_IWW_HAP_XX.mp4,0.675,0.5062,-0.032069594914277674,0.31714500200942103
1088_WSI_FEA_XX.mp4,0.0,0.0,-0.11795033299714425,0.14978386857335546
1005_IWW_HAP_XX.mp4,0.0,0.0,-0.14497203240332543,0.18213549454942
1018_TIE_FEA_XX.mp4,-0.4365,0.1455,-0.21255735425059613,0.21066867927397012
1039_TIE_HAP_XX.mp4,0.6768,0.5076,0.396113581748703,0.5311738342134354
1036_IWW_SAD_XX.mp4,-0.4297,0.5013,-0.10319472836012679,0.1667262866873882
1023_IWW_SAD_XX.mp4,0.0797,0.0797,-0.027662407209129374,0.11030618236343327
1027_MTI_HAP_XX.mp4,0.0806,0.0806,-0.003323240067669388,0.12648461948125572
1032_MTI_HAP_XX.mp4,0.0758,0.0758,0.044795278328258574,0.07998871042250838
1006_MTI_FEA_XX.mp4,-0.4533,0.1511,-0.3332673415771515,0.15301883769124897
1013_MTI_FEA_XX.mp4,-0.4754,0.1585,-0.09607207385657394,0.13447563433091855
1083_ITS_SAD_XX.mp4,0.0723,0.0723,-0.04908268143596224,0.12141212905013804
1017_ITS_DIS_XX.mp4,-0.4704,0.5488,-0.07957544114562323,0.1835179876866823
1002_ITS_DIS_XX.mp4,-0.4875,0.1625,-0.314582023472484,0.24600649945366393
1004_IOM_NEU_XX.mp4,0.0759,0.0759,-0.025241757887145187,0.11231136346821544
1011_IOM_NEU_XX.mp4,0.0846,0.0846,0.04442470798249657,0.0928687124829505
1046_IOM_ANG_XX.mp4,0.0821,0.0821,-0.04704940141390813,0.21009810983304233
1053_IOM_ANG_XX.mp4,-0.5148,0.5884,-0.48356444253334074,0.5091475429766394
1091_ITS_FEA_XX.mp4,-0.4719,0.5505,-0.21218315214370775,0.22049882326378908
1084_ITS_FEA_XX.mp4,0.0,0.0,-0.10329557921159216,0.14056858167931804
1001_MTI_SAD_XX.mp4,0.0779,0.0779,0.060632784533355896,0.07493159184935398
1014_MTI_SAD_XX.mp4,0.0769,0.0769,-0.057907869121040095,0.10365706319560421
1080_MTI_DIS_XX.mp4,-0.4893,0.2796,-0.10679914858332455,0.16821226202234735
1089_IEO_ANG_HI.mp4,-0.6104,0.6976,-0.6900878554766972,0.7362877264551598
1068_IEO_DIS_HI.mp4,0.0,0.0,-0.12214304756363392,0.20016629587743023
1061_MTI_ANG_XX.mp4,-0.6782,0.7751,-0.5372782194662705,0.5989764363169092
1074_MTI_ANG_XX.mp4,-0.6001,0.6858,-0.4948953123232321,0.5856385265094323
1023_MTI_NEU_XX.mp4,0.084,0.084,0.01911217963768699,0.128443594168442
1036_MTI_NEU_XX.mp4,0.083,0.083,0.00832817024144719,0.10844339928283823
1021_IOM_FEA_XX.mp4,0.0817,0.0817,-0.10830795774123414,0.21160255775254788
1034_IOM_FEA_XX.mp4,0.0743,0.0743,0.03560838173477639,0.09263529023572781
1079_IEO_DIS_MD.mp4,0.0709,0.0709,-0.48060023795757434,0.619375251859318
1038_IWL_DIS_XX.mp4,-0.5409,0.3091,-0.40697045789518066,0.22322077447750477
1015_IOM_HAP_XX.mp4,0.6631,0.4973,0.38989713253301056,0.3482345542445694
1026_IOM_SAD_XX.mp4,-0.4455,0.1485,-0.06893777068046844,0.10686804129845916
1033_IOM_SAD_XX.mp4,0.0,0.0,0.025068673099091568,0.09945982774186801
1027_TAI_NEU_XX.mp4,0.0768,0.0768,-0.05249485290871608,0.11761483051286462
1069_ITS_SAD_XX.mp4,-0.4617,0.5386,-0.05569726853439038,0.14737086168687857
1032_TAI_NEU_XX.mp4,0.0,0.0,0.002449151329215884,0.09359164345721377
1065_TAI_ANG_XX.mp4,-0.5187,0.5928,-0.444788499646716,0.5746789721708531
1070_TAI_ANG_XX.mp4,-0.6366,0.7276,-0.37154409987815135,0.620946947175148
1054_TSI_ANG_XX.mp4,-0.5511,0.3149,-0.3905112064032872,0.40785062386245186
1041_TSI_ANG_XX.mp4,-0.5858,0.6695,-0.5142120826605536,0.589962059291512
1016_TSI_NEU_XX.mp4,0.0826,0.0826,-0.01911621507940038,0.16099961646831276
1003_TSI_NEU_XX.mp4,0.0808,0.0808,-0.1539373425023419,0.17910783448400222
1033_IWL_ANG_XX.mp4,-0.5782,0.6608,-0.5441959836467941,0.5689129787759172
1026_IWL_ANG_XX.mp4,-0.567,0.648,-0.5302882997721372,0.6223835611871097
1067_IEO_ANG_MD.mp4,0.5994,0.4496,0.023430897261147717,0.2319733851121103
1072_IEO_ANG_MD.mp4,-0.5499,0.6285,-0.4884744185607115,0.5894569178124321
1071_IWL_NEU_XX.mp4,0.0751,0.0751,0.009255632844293418,0.10339469287533586
1064_IWL_NEU_XX.mp4,0.0813,0.0813,0.0745390965136866,0.11098310116322976
1076_IEO_ANG_HI.mp4,-0.5923,0.6769,-0.5471881850687247,0.5940904064473046
1063_IEO_ANG_HI.mp4,-0.6184,0.7068,-0.5208109150193104,0.6607975866346828
1053_IWL_SAD_XX.mp4,0.0803,0.0803,-0.03908604017628228,0.13063880504590386
1002_TAI_FEA_XX.mp4,-0.434,0.5063,-0.34125117378129416,0.3714548861980687
1082_IEO_DIS_HI.mp4,-0.5246,0.2998,-0.042131546799662134,0.18579103075336958
1017_TAI_FEA_XX.mp4,0.0773,0.0773,0.07104400619975103,0.18765645151431556
1046_IWL_SAD_XX.mp4,0.0769,0.0769,0.023654095291720655,0.07815056612997491
1007_IEO_SAD_MD.mp4,0.0781,0.0781,0.014667870779724337,0.10221851679494261
1023_TAI_HAP_XX.mp4,0.5777,0.4333,0.37683780771131664,0.3087652940779758
1036_TAI_HAP_XX.mp4,-0.5546,0.3169,-0.46353196858662965,0.3995882130367941
1012_IEO_SAD_MD.mp4,0.0742,0.0742,-0.0730454868976881,0.100958369099672
1033_TSI_FEA_XX.mp4,0.0722,0.0722,-0.28194639571901153,0.38626007471803026
1086_IEO_DIS_MD.mp4,-0.5614,0.3208,-0.14583821121806909,0.23631171809884924
1026_TSI_FEA_XX.mp4,-0.4623,0.5394,-0.4805438692157908,0.43536930344724245
1016_IEO_SAD_HI.mp4,0.0809,0.0809,-0.11346928145716474,0.1314914673492806
1012_TSI_HAP_XX.mp4,-0.4373,0.5102,-0.08460425761087953,0.2631371589209302
1007_TSI_HAP_XX.mp4,0.0836,0.0836,-0.008942895636394317,0.13637520805534425
1003_IEO_SAD_HI.mp4,0.0791,0.0791,-0.005739179780760488,0.09436949644065235
1005_TAI_SAD_XX.mp4,0.0741,0.0741,-0.18305596465111554,0.14957292007383652
1054_IWL_FEA_XX.mp4,0.0863,0.0863,-0.07444295978760873,0.1512871469320046
1021_IEO_HAP_MD.mp4,0.0851,0.0851,-0.032865114644760524,0.10674877666728545
1034_IEO_HAP_MD.mp4,0.6364,0.4773,0.07555579952939778,0.2699429350936467
1041_IWL_FEA_XX.mp4,0.0771,0.0771,-0.0557683924074772,0.1263051005963712
1010_TAI_SAD_XX.mp4,0.0814,0.0814,-0.09523427760825151,0.1343567202815525
1075_IWL_HAP_XX.mp4,0.0817,0.0817,0.14397256638356706,0.23150295782828811
1060_IWL_HAP_XX.mp4,0.0731,0.0731,-0.1715974425708873,0.28593232244001965
1058_IOM_DIS_XX.mp4,-0.5655,0.3231,-0.09004219439369497,0.11971170208869557
1015_IEO_FEA_MD.mp4,0.0,0.0,-0.024290119457939786,0.13036543642522133
1009_ITS_ANG_XX.mp4,-0.597,0.6823,-0.6165774512922967,0.6735645258777151
1034_TSI_SAD_XX.mp4,0.0837,0.0837,0.024761094185000224,0.10031615195190496
1030_IEO_HAP_HI.mp4,0.6849,0.5137,0.15649993483010513,0.5354008945970681
1025_IEO_HAP_HI.mp4,0.0,0.0,0.06277814800250059,0.2040078128743984
1021_TSI_SAD_XX.mp4,0.0763,0.0763,-0.14425849691172513,0.16496040722226887
1011_IEO_FEA_HI.mp4,-0.5981,0.6835,-0.48800221334321653,0.5586804807193118
1084_TAI_DIS_XX.mp4,0.0735,0.0735,-0.12049366010923489,0.15604651112516063
1004_IEO_FEA_HI.mp4,0.0789,0.0789,-0.12456700930677397,0.14777890899946
1091_TAI_DIS_XX.mp4,0.0832,0.0832,-0.1058733420155648,0.13837841241562124
1010_WSI_ANG_XX.mp4,-0.5491,0.6276,-0.5097775122869391,0.5308127139855311
1005_WSI_ANG_XX.mp4,-0.6444,0.7364,-0.5102674691487219,0.5763213556309632
1052_WSI_NEU_XX.mp4,0.0675,0.0675,-0.0736178822104397,0.1395993161580616
1047_WSI_NEU_XX.mp4,-0.4812,0.55,-0.11619473675171914,0.2805640634820723
1065_DFA_SAD_XX.mp4,0.0838,0.0838,0.04688782256708477,0.09303992028464998
1070_DFA_SAD_XX.mp4,0.0789,0.0789,0.02212568138606319,0.11100595758096948
1080_TIE_ANG_XX.mp4,-0.5063,0.5787,-0.4328700228691935,0.5085890550457226
1072_ITH_DIS_XX.mp4,0.0731,0.0731,0.00276713169037643,0.3070162344106093
1043_DFA_HAP_XX.mp4,0.6448,0.4836,0.2732962257644736,0.34382727872684954
1056_DFA_HAP_XX.mp4,0.6412,0.4809,0.08444887974666326,0.19843134948387878
1067_ITH_DIS_XX.mp4,0.0736,0.0736,-0.06240076022578503,0.11129392631290456
1054_IEO_ANG_LO.mp4,0.6583,0.4937,0.15985306397227114,0.3439743186351892
1062_DFA_FEA_XX.mp4,0.073,0.073,-0.032377913324882816,0.10699955957184916
1077_DFA_FEA_XX.mp4,0.0823,0.0823,0.021079154028462263,0.11840749280094029
1041_IEO_ANG_LO.mp4,0.0,0.0,-0.009955530877030185,0.0806975697568112
1056_WSI_HAP_XX.mp4,0.0709,0.0709,-0.10090628404502763,0.29122707239229323
1043_WSI_HAP_XX.mp4,0.0687,0.0687,0.06680215176901613,0.20834857319408537
1077_WSI_FEA_XX.mp4,0.0,0.0,-0.11801004244047142,0.21050272304662745
1062_WSI_FEA_XX.mp4,-0.4587,0.1529,-0.07857481459120792,0.12091973292533133
1086_ITH_ANG_XX.mp4,-0.5635,0.644,-0.20591437929481857,0.3960378729025033
1034_IEO_SAD_LO.mp4,0.0,0.0,0.058109059116249535,0.07521351880305413
1021_IEO_SAD_LO.mp4,0.0778,0.0778,-0.0706982645497824,0.10870172894215388
1061_TIE_DIS_XX.mp4,0.0,0.0,-0.08779092881754827,0.14028802588021863
1070_WSI_SAD_XX.mp4,-0.5129,0.2931,-0.24796266176186402,0.34805752771974197
1074_TIE_DIS_XX.mp4,-0.5048,0.2884,-0.38507028612791033,0.3697228548677387
1065_WSI_SAD_XX.mp4,0.0835,0.0835,-0.07920490305059898,0.14981997691258583
1047_DFA_NEU_XX.mp4,0.0851,0.0851,-0.07249438461116284,0.13300481341429377
1052_DFA_NEU_XX.mp4,0.0865,0.0865,-0.015568752785789446,0.0992943706084544
1048_IWW_DIS_XX.mp4,0.0813,0.0813,-0.043603908529495375,0.21022909246625557
1012_IEO_HAP_LO.mp4,-0.459,0.153,-0.11187350983613908,0.15127723319580424
1007_IEO_HAP_LO.mp4,0.5844,0.4383,0.21217887322830137,0.16868680366550906
1033_IEO_FEA_LO.mp4,-0.4893,0.1631,-0.03142071433579679,0.10931768154135196
1005_DFA_ANG_XX.mp4,-0.5612,0.6413,-0.48010330232611187,0.5885132888452067
1010_DFA_ANG_XX.mp4,-0.5316,0.6076,-0.3578918415782281,0.5642787218115657
1026_IEO_FEA_LO.mp4,0.0794,0.0794,-0.01342663052063636,0.0978888129439556
1068_ITH_SAD_XX.mp4,0.0,0.0,0.017998241918966054,0.09283443423820165
1070_IWW_NEU_XX.mp4,0.078,0.078,-0.03479148335944202,0.1416787216733402
1065_IWW_NEU_XX.mp4,0.0815,0.0815,0.026748541509648973,0.11113859691286483
1032_IWW_ANG_XX.mp4,-0.477,0.5565,-0.22966210524244302,0.3454578014391684
1027_IWW_ANG_XX.mp4,-0.5932,0.678,-0.31574459723913756,0.43946120566516045
1059_TIE_NEU_XX.mp4,0.0817,0.0817,-0.043478937281878724,0.13726808142881547
1052_IWW_SAD_XX.mp4,-0.5053,0.5895,-0.009352126803897175,0.1104004345294992
1047_IWW_SAD_XX.mp4,-0.4287,0.5001,-0.12182758025322354,0.1868761209725692
1089_IEO_HAP_LO.mp4,0.6858,0.5143,0.32241136464014636,0.3344097371901209
1008_ITH_ANG_XX.mp4,-0.5565,0.636,-0.32613679669871115,0.4312332410346348
1074_IWW_HAP_XX.mp4,0.6676,0.5007,0.25141609739702087,0.4014629728502953
1061_IWW_HAP_XX.mp4,0.0803,0.0803,-0.10684015901423313,0.20111509785393186
1055_IWW_FEA_XX.mp4,-0.4635,0.5407,-0.1890302408709943,0.3661890780290228
1040_IWW_FEA_XX.mp4,0.0803,0.0803,-0.031190021232552385,0.10518424899775149
1048_TIE_HAP_XX.mp4,0.0821,0.0821,-0.042219656542548334,0.109892962893782
1069_TIE_FEA_XX.mp4,-0.4868,0.5679,-0.13983212153109223,0.22586746104296132
1065_MTI_SAD_XX.mp4,0.087,0.087,0.0029395300530372947,0.09385330962065672
1070_MTI_SAD_XX.mp4,-0.5561,0.3178,-0.05283434555088015,0.11898052762028602
1062_MTI_FEA_XX.mp4,0.0669,0.0669,-0.028432247360623546,0.09233503463385942
1077_MTI_FEA_XX.mp4,0.0851,0.0851,0.026672723339301038,0.09511926630578005
1043_MTI_HAP_XX.mp4,0.6256,0.4692,0.12359210401973113,0.26151919323904516
1056_MTI_HAP_XX.mp4,0.706,0.5295,-0.020968722054957124,0.20482220601230297
1060_IOM_NEU_XX.mp4,0.0825,0.0825,0.002667841029326912,0.08002754987372054
1075_IOM_NEU_XX.mp4,0.0807,0.0807,-0.018956231001391204,0.11601134397843113
1073_ITS_DIS_XX.mp4,0.0732,0.0732,-0.031640838657116324,0.11811485939538598
1066_ITS_DIS_XX.mp4,0.0762,0.0762,-0.06397508438749423,0.12676932716223746
1022_IOM_ANG_XX.mp4,-0.6187,0.7071,-0.4919144455391206,0.586559746348512
1037_IOM_ANG_XX.mp4,-0.6218,0.7107,-0.5055256020774215,0.6577202495445097
1087_ITS_ANG_XX.mp4,-0.5403,0.3088,-0.14832718464816494,0.22325556053849988
1042_IOM_SAD_XX.mp4,0.0734,0.0734,0.11805812173148389,0.09394607803116989
1057_IOM_SAD_XX.mp4,0.0827,0.0827,0.07880503616565503,0.06788805776181349
1089_IEO_SAD_MD.mp4,0.079,0.079,0.006422376100511742,0.11947602619784423
1005_MTI_ANG_XX.mp4,-0.5222,0.5968,-0.3592716448206227,0.4570145281048599
1010_MTI_ANG_XX.mp4,0.0,0.0,-0.24202421646242142,0.3160994490110386
1019_IEO_DIS_HI.mp4,-0.5498,0.3142,-0.1738381558111019,0.24792231564968017
1047_MTI_NEU_XX.mp4,0.0795,0.0795,-0.06122852727132742,0.14412416141778614
1052_MTI_NEU_XX.mp4,0.0761,0.0761,-0.08887409372493783,0.1308034040599382
1064_IOM_HAP_XX.mp4,0.584,0.438,0.189491186869008,0.2370824382878012
1089_TSI_HAP_XX.mp4,0.086,0.086,-0.055983892619020516,0.19892201889035188
1071_IOM_HAP_XX.mp4,0.0865,0.0865,0.024803588885592063,0.09709549064850345
1049_IWL_DIS_XX.mp4,-0.6017,0.6876,-0.15527959122639304,0.3993220465134443
1008_IEO_DIS_MD.mp4,-0.5437,0.3107,-0.3241545519405046,0.32050744274637244
1045_IOM_FEA_XX.mp4,0.0744,0.0744,0.023408695486428592,0.09956842062032742
1050_IOM_FEA_XX.mp4,0.0,0.0,0.08236301899898694,0.07539348003498603
1083_TAI_SAD_XX.mp4,0.0816,0.0816,0.05295399462715339,0.06519961219483601
1026_TSI_DIS_XX.mp4,-0.4733,0.5522,-0.25314663961174416,0.3210821582031604
1086_IEO_FEA_MD.mp4,0.0748,0.0748,-0.008977224464890361,0.16640626735498146
1033_TSI_DIS_XX.mp4,0.0693,0.0693,-0.09104803990006402,0.20012687428066164
1017_TAI_DIS_XX.mp4,0.0772,0.0772,-0.04435375711539579,0.1883171670964328
1082_IEO_FEA_HI.mp4,-0.4707,0.1569,-0.19261468198923878,0.2471316607927435
1002_TAI_DIS_XX.mp4,-0.5638,0.3222,-0.32378884892174775,0.311586350682302
1091_TAI_FEA_XX.mp4,0.0816,0.0816,-0.11914646312165568,0.1717198478706449
1004_IEO_DIS_HI.mp4,-0.5345,0.3055,-0.2780551234205537,0.17552354963877104
1084_TAI_FEA_XX.mp4,0.0819,0.0819,-0.0037471698296146208,0.08933735281444831
1011_IEO_DIS_HI.mp4,-0.5561,0.6356,-0.5463699979706422,0.5862350797244329
1018_MTI_ANG_XX.mp4,0.0799,0.0799,-0.1398247160479434,0.23798031638043848
1081_IEO_SAD_MD.mp4,0.0775,0.0775,-0.009732583524790873,0.1012392550609069
1058_IOM_FEA_XX.mp4,-0.4449,0.5191,-0.176778874909155,0.3098321992314656
1015_IEO_DIS_MD.mp4,0.0828,0.0828,-0.055247880016921984,0.12305635952094804
1081_TSI_HAP_XX.mp4,0.7084,0.5313,0.05970524525240784,0.3781539194031346
1085_IEO_SAD_HI.mp4,0.0831,0.0831,0.006016466906602508,0.0883756337007798
1079_IOM_HAP_XX.mp4,0.6496,0.4872,0.247340548734727,0.3342126221402291
1041_IWL_DIS_XX.mp4,-0.5376,0.3072,-0.04698207399092435,0.11156110094455117
1054_IWL_DIS_XX.mp4,0.0785,0.0785,0.003452180363319184,0.09976681318628357
1090_IEO_SAD_HI.mp4,0.0805,0.0805,0.035492838990248014,0.08311619503304937
1078_MTI_SAD_XX.mp4,-0.4536,0.1512,-0.09749090006118755,0.13066323581461498
1085_TSI_NEU_XX.mp4,0.0765,0.0765,0.024088845444178497,0.10613997709781521
1090_TSI_NEU_XX.mp4,0.0771,0.0771,0.043151426794781574,0.13232555721713204
1068_IOM_NEU_XX.mp4,0.0831,0.0831,0.03729616669419517,0.08416854549968185
1081_IEO_HAP_LO.mp4,0.0819,0.0819,-0.0005392829783018126,0.15214498070615765
1083_DFA_ANG_XX.mp4,-0.6114,0.6988,-0.22139244953708584,0.3179854283857625
1073_TIE_SAD_XX.mp4,0.0792,0.0792,0.08960578329875206,0.07527957507669766
1062_WSI_DIS_XX.mp4,-0.5474,0.3128,-0.042846119039841986,0.10264154431995128
1066_TIE_SAD_XX.mp4,-0.4368,0.1456,-0.12126617618826281,0.10458452415690969
